file_name,encoding,delimiter,num_columns,column_names,single_column,has_time,has_value,has_field,has_measurement,schema_type,data_rows_estimated,sample_val_min,sample_val_max,measurement_values
greal_realTempVorlBKT_EG.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,1638,24.8,26.6,greal_realTempVorlBKT_EG
green_bat.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,5468138,0.0486,8.2455,green_bat
green_t1.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7050161,0.0,4.3672,green_t1
green_t2.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7088428,0.0,9.116,green_t2
green_t3.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7035099,0.0,5.7974,green_t3
pilot.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3,,,pilot
realIPhARmsST24.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4518789,13.56,14.97,realIPhARmsST24
realIPhARmsST25.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4542534,1.91,2.06,realIPhARmsST25
realIPhBRmsST24.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4555525,9.6,12.92,realIPhBRmsST24
realIPhBRmsST25.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4530794,1.94,2.13,realIPhBRmsST25
realIPhCRmsST24.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4552191,10.21,10.93,realIPhCRmsST24
realIPhCRmsST25.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4495127,1.4,1.49,realIPhCRmsST25
realIstTempKaltWasOben.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,5438636,20.0,20.0,realIstTempKaltWasOben
realIstTempKaltWasObenMitte.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4373778,18.3,18.4,realIstTempKaltWasObenMitte
realIstTempKaltWasUnt.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4366478,17.2,17.2,realIstTempKaltWasUnt
realIstTempKaltWasUntMitte.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4383589,19.3,19.3,realIstTempKaltWasUntMitte
realIstTempPuffAltbau.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,302526,0.0,0.0,realIstTempPuffAltbau
realIstTempRuecklPuffAltbau.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,301824,26.0,32.3,realIstTempRuecklPuffAltbau
realIstTempWarmWasOben.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4552365,54.9,55.0,realIstTempWarmWasOben
realIstTempWarmWasObenMitte.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4518819,31.5,32.0,realIstTempWarmWasObenMitte
realIstTempWarmWasUnt.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4793659,28.5,28.5,realIstTempWarmWasUnt
realIstTempWarmWasUntMitte.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4673607,29.9,29.9,realIstTempWarmWasUntMitte
realLeistungGebNord.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3634393,1.6327,1.9795,realLeistungGebNord
realLeistungGebSued.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4062201,4.7138,7.2877,realLeistungGebSued
realLeistungGebSystem.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,1955812,-0.2504,1.0523,realLeistungGebSystem
realLeistungsfaktorST24.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,305706,0.802,0.897,realLeistungsfaktorST24
realLeistungsfaktorST25.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,302975,-0.976,0.989,realLeistungsfaktorST25
realSollwertReglerWP1.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,319742,7.0,7.0,realSollwertReglerWP1
realTempRuecklBKT_EG.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,1582,24.3,24.5,realTempRuecklBKT_EG
real_BatterieAbgabeLeistung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4128585,-2.7,1.18,real_BatterieAbgabeLeistung
real_BatterieLadeLeistung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4458226,-2.7,1.18,real_BatterieLadeLeistung
real_BatterieLeistung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4564504,6.43,7.56,real_BatterieLeistung
